"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
56.48357421875,1934,54.5454545454545,11.0741380105807,1941,4.54545454545455,3.63412893700788,1950,4.54545454545455
56.48357421875,1994,54.5454545454545,11.0741380105807,1957,4.54545454545455,3.63412893700788,1956,4.54545454545455
