"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
45.862724609375,1900,22.7272727272727,24.4675012303149,1922,4.54545454545455,11.0903773991142,1936,4.54545454545455
45.862724609375,1988,22.7272727272727,24.4675012303149,1923,4.54545454545455,11.0903773991142,1952,4.54545454545455
