"Var","Period","YrCoeff(degF(in)/100yrs)","seSlope","probCoeff","probSign","r2"
"Tmean","1895-2022",2.81957239066892,0.223867121019305,4.77340531005752e-24,"***",0.569321991382864
"Tmean","1970-2022",5.62742465910867,0.719181103013626,2.7326031011541e-10,"***",0.524321536005522
"Precip","1895-2022",0.0906725619465268,1.37697055473674,0.947602163737292,"NS",3.4020520073462e-05
"Precip","1970-2022",-5.72269533325865,5.76182674801367,0.325297476950226,"NS",0.0198445164825564
