"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
37.920048828125,1934,18.1818181818182,30.6380797859252,1896,4.54545454545455,16.6697842335138,1919,0
37.920048828125,1940,18.1818181818182,30.6380797859252,1927,4.54545454545455,16.6697842335138,1952,0
