"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
58.1066357421875,1990,40.9090909090909,55.4019908033957,1948,13.6363636363636,30.0029266117126,1930,0
58.1066357421875,1991,40.9090909090909,55.4019908033957,1979,13.6363636363636,30.0029266117126,1941,0
