"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
67.79322265625,1911,0,78.0003675565945,1919,4.54545454545455,37.7705347256398,1924,0
67.79322265625,1921,0,78.0003675565945,1973,4.54545454545455,37.7705347256398,1963,0
