"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
38.6465380859375,1934,27.2727272727273,97.0527512918307,1896,0,44.8752729761319,1939,0
38.6465380859375,1987,27.2727272727273,97.0527512918307,1897,0,44.8752729761319,1952,0
