"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
59.330931640625,1991,77.2727272727273,29.4952325295275,1941,0,7.3933639886811,1929,4.54545454545455
59.330931640625,1992,77.2727272727273,29.4952325295275,1983,0,7.3933639886811,1947,4.54545454545455
