"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
56.365771484375,1897,50,15.3442551980807,1919,0,6.11877998892716,1950,13.6363636363636
56.365771484375,1900,50,15.3442551980807,1941,0,6.11877998892716,1956,13.6363636363636
