"hist.tmean.98th","hist.anomalies.tmean","recent.percent.tmean.anomaly","hist.above.prcp.98th","hist.anomalies.above.prcp","recent.percent.above.prcp.anomaly","hist.below.prcp.98th","hist.anomalies.below.prcp","recent.percent.below.prcp.anomaly"
51.7157568359375,1910,50,12.7547513225886,1906,0,4.64229745939961,1950,4.54545454545455
51.7157568359375,1934,50,12.7547513225886,1957,0,4.64229745939961,1955,4.54545454545455
